gameId,playId,totalDistanceTraveledByPossessionTeam,homeTeamAbbr,visitorTeamAbbr,possessionTeam,passResult,passLength,isDropback,rushLocationType,homeTeamWinProbabilityAdded,visitorTeamWinProbilityAdded,expectedPointsAdded,pff_runConceptPrimary,pff_runConceptSecondary,pff_runPassOption,pff_passCoverage,pff_manZone,absoluteYardlineNumber,quarter,down,yardsToGo,playDescription
2022090800,1483,65.69,LA,BUF,BUF,,,False,INSIDE_LEFT,4.14513051509857e-05,-4.14513051509857e-05,-0.340577478287742,DRAW,LEAD,1,Cover-3,Zone,35,2,1,10,"(3:00) (Shotgun) D.Singletary up the middle to BUF 27 for 2 yards (A.Donald, B.Wagner)."
2022090800,1504,67.21000000000001,LA,BUF,BUF,S,,True,,0.0353395603597164,-0.0353395603597164,-1.0611901266966,,,0,Cover-3,Zone,37,2,2,8,(2:22) (Shotgun) J.Allen sacked at BUF 23 for -4 yards (B.Wagner).
2022090800,1563,6.55,LA,BUF,BUF,C,10.0,True,,-0.0089948736131191,0.0089948736131191,1.38444444024935,,,0,Cover-1,Man,38,2,3,7,(2:16) (Shotgun) J.Allen pass short left to S.Diggs ran ob at BUF 38 for 10 yards (J.Ramsey).
2022090800,1609,6.5,LA,BUF,BUF,IN,12.0,True,,0.0961403511464596,-0.0961403511464596,-4.71579634811496,,,0,Cover-3 Seam,Zone,48,2,1,10,(2:00) (Shotgun) J.Allen pass short middle intended for J.Crowder INTERCEPTED by T.Hill at 50. T.Hill to BUF 45 for 5 yards (J.Crowder).
2022090800,1635,72.71000000000001,LA,BUF,LA,I,0.0,True,,-0.0179523527622223,0.0179523527622223,-0.354796737956349,PULL LEAD,,0,Cover-3,Zone,55,2,1,10,(1:53) M.Stafford pass incomplete short middle to T.Higbee.
2022090800,1657,78.41,LA,BUF,LA,I,23.0,True,,-0.0141034089028835,0.0141034089028835,-0.479243565583602,,,0,Cover-3,Zone,55,2,2,10,(1:48) (Shotgun) M.Stafford pass incomplete deep middle to C.Kupp [G.Rousseau].
2022090800,1712,68.95,LA,BUF,LA,C,5.0,True,,0.033048253506422,-0.033048253506422,0.705892342550214,,,0,Cover 6-Left,Zone,50,2,1,10,(1:40) (Shotgun) M.Stafford pass short right to C.Kupp to BUF 31 for 9 yards (M.Milano; D.Jackson).
2022090800,1736,14.41,LA,BUF,LA,,,False,INSIDE_RIGHT,-0.0189384296536446,0.0189384296536446,-0.508192371518817,MAN,,0,Cover-3,Zone,41,2,2,1,(1:20) (No Huddle) C.Akers up the middle to BUF 31 for no gain (M.Milano).
2022090800,1757,66.79,LA,BUF,LA,R,,True,OUTSIDE_RIGHT,-0.0059542991220951,0.0059542991220951,-0.0250704424106516,TRICK,,0,Cover-3,Zone,41,2,3,1,(:39) M.Stafford scrambles right end ran ob at BUF 29 for 2 yards (G.Rousseau).
2022090800,1800,90.36,LA,BUF,LA,S,,True,,-0.0256938710808754,0.0256938710808754,-0.889428634254728,,,0,Cover-2,Zone,39,2,1,10,"(:34) (No Huddle, Shotgun) M.Stafford sacked at BUF 38 for -9 yards (sack split by J.Phillips and A.Epenesa)."
2022090800,1836,86.33,LA,BUF,LA,C,-3.0,True,,-0.033598605543375,0.033598605543375,-1.30166871991241,,,0,Quarters,Zone,48,2,2,19,(:26) (Shotgun) M.Stafford pass short left to C.Kupp to BUF 39 for -1 yards (V.Miller).
2022090800,1946,89.02,LA,BUF,LA,,,False,INSIDE_RIGHT,-0.007789671421051,0.007789671421051,-0.531175442971289,OUTSIDE ZONE,PITCH,0,Cover-3,Zone,21,3,1,10,(14:55) D.Henderson right end to LA 13 for 2 yards (J.Phillips).
2022090800,1967,5.8500000000000005,LA,BUF,LA,C,3.0,True,,-0.0204853601753712,0.0204853601753712,-0.503248426131904,,,0,Cover-2,Zone,23,3,2,8,"(14:29) (No Huddle, Shotgun) M.Stafford pass short middle to D.Henderson to LA 17 for 4 yards (T.Edmunds; T.Johnson) [V.Miller]."
2022090800,1991,116.95,LA,BUF,LA,S,,True,,-0.0628127045929432,0.0628127045929432,-2.12665515718982,,,0,Quarters,Zone,27,3,3,4,"(13:46) (Shotgun) M.Stafford to LA 11 for -6 yards. FUMBLES, and recovers at LA 11. M.Stafford sacked at LA 10 for -7 yards (G.Rousseau)."
2022090800,2043,28.330000000000002,LA,BUF,BUF,,,False,OUTSIDE_LEFT,-0.0243232473731041,0.0243232473731041,0.674549397313967,MAN,CROSS LEAD;LEAD,0,Cover 6-Left,Zone,68,3,1,10,(13:02) (Shotgun) D.Singletary left guard to LA 46 for 12 yards (T.Hill).
2022090800,2072,53.38,LA,BUF,BUF,,,False,OUTSIDE_LEFT,0.0187405236065388,-0.0187405236065388,-0.483901479514316,OUTSIDE ZONE,LEAD;PITCH,0,Cover-6 Right,Zone,56,3,1,10,(12:22) (Shotgun) D.Singletary left end to LA 45 for 1 yard (B.Wagner).
2022090800,2093,52.84,LA,BUF,BUF,,,False,INSIDE_LEFT,-0.0077839903533458,0.0077839903533458,0.0858966277446598,POWER,INVERTED;READ OPTION,0,Cover-3,Zone,55,3,2,9,(11:35) (Shotgun) J.Allen left tackle to LA 38 for 7 yards (J.Hollins).
2022090800,2137,79.18,LA,BUF,BUF,R,,True,INSIDE_LEFT,-0.0540690571069717,0.0540690571069717,2.14060941431671,,,0,Cover-1,Man,53,3,3,7,(10:34) (Shotgun) J.Allen scrambles up the middle pushed ob at LA 35 for 8 yards (N.Scott).
2022090800,2163,57.34,LA,BUF,BUF,,,False,INSIDE_LEFT,-0.0210708677768707,0.0210708677768707,0.789175830432214,OUTSIDE ZONE,LEAD;PITCH,0,Cover 6-Left,Zone,45,3,1,10,"(10:07) D.Singletary left end to LA 22 for 13 yards (L.Floyd, T.Hill)."
2022090800,2184,87.66,LA,BUF,BUF,C,4.0,True,,-0.0137260369956493,0.0137260369956493,0.406681949854828,,,0,Cover-3 Seam,Zone,32,3,1,10,(9:24) (Shotgun) J.Allen pass short left to S.Diggs to LA 15 for 7 yards (T.Lewis).
2022090800,2208,79.78,LA,BUF,BUF,C,-5.0,True,,-0.0059849470853805,0.0059849470853805,0.49140557134524,,,0,Cover-3,Zone,25,3,2,3,(8:45) (Shotgun) J.Allen pass short left to D.Singletary to LA 7 for 8 yards (D.Long).
2022090800,2288,65.7,LA,BUF,LA,S,,True,,-0.0124434120953083,0.0124434120953083,-0.564720797818154,OUTSIDE ZONE,,0,Cover-3,Zone,35,3,1,10,(7:59) M.Stafford sacked at LA 25 for 0 yards (C.Basham).
2022090800,2307,8.92,LA,BUF,LA,C,21.0,True,,0.043358638882637,-0.043358638882637,2.0806626775302,,,0,Cover-3,Zone,35,3,2,10,(7:28) (Shotgun) M.Stafford pass deep left to C.Kupp pushed ob at LA 48 for 23 yards (T.Johnson; C.Benford).
2022090800,2336,8.06,LA,BUF,LA,C,4.0,True,,0.0086470805108547,-0.0086470805108547,0.51397503609769,UNDEFINED,,0,Cover-2,Zone,58,3,1,10,(7:02) (No Huddle) M.Stafford pass short middle to D.Henderson to BUF 42 for 10 yards (D.Jackson).
2022090800,2360,89.19,LA,BUF,LA,,,False,OUTSIDE_RIGHT,-0.0109609998762608,0.0109609998762608,-0.436088639078662,MAN,,0,Cover-3,Zone,68,3,1,10,(6:18) D.Henderson right tackle to BUF 41 for 1 yard (T.Edmunds).
2022090800,2381,8.4,LA,BUF,LA,S,,True,,-0.0555901005864143,0.0555901005864143,-2.1640566890128,,,0,Cover-3,Zone,69,3,2,9,"(5:53) (No Huddle, Shotgun) M.Stafford sacked at 50 for -9 yards (V.Miller)."
2022090800,2400,5.5600000000000005,LA,BUF,LA,I,45.0,True,,-0.0332229658961296,0.0332229658961296,-1.35579151567072,,,0,Quarters,Zone,60,3,3,18,"(5:25) (No Huddle, Shotgun) M.Stafford pass incomplete deep middle to B.Skowronek."
2022090800,2464,82.64,LA,BUF,BUF,R,,True,INSIDE_LEFT,-0.0197014957666397,0.0197014957666397,0.578807611018419,,,0,Cover-3,Zone,104,3,1,15,(5:11) (Shotgun) J.Allen scrambles left end to BUF 14 for 8 yards (E.Jones).
2022090800,2485,78.06,LA,BUF,BUF,,,False,OUTSIDE_LEFT,-0.0292152091860771,0.0292152091860771,1.00536285573617,OUTSIDE ZONE,LEAD;PITCH,0,Cover-3,Zone,96,3,2,7,(4:29) Z.Moss left end to BUF 22 for 8 yards (N.Scott).
2022090800,2506,51.25,LA,BUF,BUF,,,False,INSIDE_LEFT,0.0142058916389942,-0.0142058916389942,-0.645568025298417,OUTSIDE ZONE,LEAD;PITCH,0,Cover-3,Zone,88,3,1,10,"(3:48) Z.Moss left end to BUF 22 for no gain (E.Jones, G.Gaines)."
2022090800,2527,79.47,LA,BUF,BUF,C,9.0,True,,-0.0316484980285168,0.0316484980285168,1.39504760596901,,,0,Cover-3 Seam,Zone,88,3,2,10,(3:06) (Shotgun) J.Allen pass short middle to J.Crowder to BUF 33 for 11 yards (T.Hill).
2022090800,2551,58.46,LA,BUF,BUF,,,False,INSIDE_LEFT,0.0111393742263317,-0.0111393742263317,-0.612980593461543,MAN,LEAD,0,Cover-3,Zone,77,3,1,10,"(2:25) Z.Moss left guard to BUF 34 for 1 yard (As.Robinson, E.Jones)."
2022090800,2572,85.98,LA,BUF,BUF,C,2.0,True,,0.0064514800906181,-0.0064514800906181,-0.296789505984634,,,0,Cover-3 Seam,Zone,76,3,2,9,(1:45) (Shotgun) J.Allen pass short middle to Z.Moss to BUF 38 for 4 yards (E.Jones). BUF-R.Gilliam was injured during the play.
2022090800,2599,52.14,LA,BUF,BUF,C,4.0,True,,-0.0467430911958218,0.0467430911958218,1.69809200474992,,,0,Cover-2,Zone,72,3,3,5,(1:19) (Shotgun) J.Allen pass short right to J.Crowder to BUF 44 for 6 yards (J.Ramsey).
2022090800,2623,72.43,LA,BUF,BUF,I,6.0,True,,0.0110896751284599,-0.0110896751284599,-0.415276841027662,,,0,Cover-3 Seam,Zone,66,3,1,10,(:37) (Shotgun) J.Allen pass incomplete short right to D.Knox (N.Scott). BUF-R.Saffold was injured during the play.
2022090800,2688,27.44,LA,BUF,BUF,C,40.0,True,,-0.0679313689470291,0.0679313689470291,4.46786085492931,,,0,Cover-3,Zone,57,4,3,7,(15:00) (Shotgun) J.Allen pass deep middle to G.Davis to LA 6 for 47 yards (D.Long).
2022090800,2712,63.63,LA,BUF,BUF,,,False,OUTSIDE_RIGHT,0.0168623756617308,-0.0168623756617308,-0.0860643769265153,INSIDE ZONE,READ OPTION,1,Red Zone,Other,104,4,1,6,(14:14) (Shotgun) J.Allen right tackle to LA 4 for 2 yards (N.Scott; As.Robinson).
2022090800,2733,91.14,LA,BUF,BUF,I,4.0,True,,0.0093210358172655,-0.0093210358172655,-1.09714334609453,,,0,Red Zone,Other,106,4,2,4,(13:38) (Shotgun) J.Allen pass incomplete short middle to S.Diggs.
2022090800,2755,91.75,LA,BUF,BUF,R,,True,INSIDE_RIGHT,-0.0417258273810148,0.0417258273810148,2.50813497480704,,,0,Red Zone,Other,106,4,3,4,"(13:34) (Shotgun) J.Allen scrambles right end for 4 yards, TOUCHDOWN."
2022090800,2815,86.55,LA,BUF,LA,C,3.0,True,,0.0024219136685133,-0.0024219136685133,0.611520452424884,,,0,Cover-2,Zone,88,4,1,10,(13:23) (Shotgun) M.Stafford pass short left to B.Powell to LA 32 for 10 yards (K.Elam).
2022090800,2839,50.72,LA,BUF,LA,,,False,OUTSIDE_LEFT,-0.0057288371026516,0.0057288371026516,-0.520374899264425,,,0,Cover-3,Zone,78,4,1,10,(12:53) (Shotgun) C.Akers left end to LA 32 for no gain (M.Hyde; T.Johnson).
2022090800,2860,5.0200000000000005,LA,BUF,LA,C,3.0,True,,-0.0061250831931829,0.0061250831931829,-0.125082884682342,,,0,Cover-3,Zone,78,4,2,10,(12:25) (Shotgun) M.Stafford pass short right to C.Kupp to LA 39 for 7 yards (T.Edmunds) [J.Phillips].
2022090800,2884,70.69,LA,BUF,LA,C,3.0,True,,0.0113101433962584,-0.0113101433962584,1.2642147182487,,,0,Cover-1,Man,71,4,3,3,(11:38) (Shotgun) M.Stafford pass short left to T.Higbee to LA 43 for 4 yards (M.Milano).
2022090800,2908,0.44,LA,BUF,LA,IN,22.0,True,,-0.0374756697565317,0.0374756697565317,-4.26003553485498,,,0,Cover-3,Zone,67,4,1,10,"(11:10) (No Huddle, Shotgun) M.Stafford pass deep middle intended for C.Kupp INTERCEPTED by J.Poyer [A.Epenesa] at BUF 35. J.Poyer to BUF 41 for 6 yards (C.Kupp)."
2022090800,2934,42.06,LA,BUF,BUF,C,1.0,True,,-0.0017921291291713,0.0017921291291713,-0.387246916536242,,,0,Cover-3 Seam,Zone,51,4,1,10,(11:01) (Shotgun) J.Allen pass short right to Z.Moss to BUF 42 for 1 yard (E.Jones).
2022090800,2958,75.54,LA,BUF,BUF,,,False,INSIDE_RIGHT,-0.0025820974260568,0.0025820974260568,-0.297935206908733,POWER,INVERTED;READ OPTION,0,Cover-3 Seam,Zone,52,4,2,9,(10:19) (Shotgun) J.Allen right guard to BUF 47 for 5 yards (J.Fuller).
2022090800,2979,93.14,LA,BUF,BUF,C,52.0,True,,-0.0188010588753968,0.0188010588753968,5.64157449058257,,,0,Cover-6 Right,Zone,57,4,3,4,"(9:33) (Shotgun) J.Allen pass deep right to S.Diggs for 53 yards, TOUCHDOWN."
2022090800,3047,53.89,LA,BUF,LA,I,-1.0,True,,-0.0007536299526691,0.0007536299526691,-0.51791188842617,,,0,Cover-3,Zone,86,4,1,10,(9:21) (Shotgun) M.Stafford pass incomplete short left to T.Higbee.
2022090800,3092,87.66,LA,BUF,LA,C,-5.0,True,,-0.0001410369295626,0.0001410369295626,0.314258769387379,,,0,Quarters,Zone,91,4,2,15,(9:17) (Shotgun) M.Stafford pass short left to D.Henderson pushed ob at LA 24 for 5 yards (T.Johnson).
2022090800,3121,70.54,LA,BUF,LA,C,6.0,True,,-0.0004027783870697,0.0004027783870697,-0.200681130168959,,,0,Cover-2,Zone,86,4,3,10,(8:50) (Shotgun) M.Stafford pass short right to T.Higbee to LA 33 for 9 yards (M.Milano; T.Edmunds) [D.Jones].
2022090800,3145,7.11,LA,BUF,LA,,,False,OUTSIDE_RIGHT,0.0011958663817495,-0.0011958663817495,1.85299681383185,INSIDE ZONE,,0,Cover-3,Zone,77,4,4,1,"(8:23) (No Huddle, Shotgun) D.Henderson up the middle to LA 34 for 1 yard (D.Jackson)."
2022090800,3166,2.68,LA,BUF,LA,C,5.0,True,,-0.0002564552705734,0.0002564552705734,0.264381018234417,,,0,Cover-3,Zone,76,4,1,10,"(7:51) (No Huddle, Shotgun) M.Stafford pass short left to C.Kupp to LA 40 for 6 yards (M.Hyde; T.Johnson)."
